formula,GGA_Eg,pred_Eg,pred_Eg_std,predicted_non_metal,is_false_metal_rescued,formation_energy_per_atom,tolerance_factor,pb_fraction
KCoCl3,0.0,1.336010000000003,1.0629199075659477,1,1,-1.402559714,0.916939281,0.0
KCoF3,0.0,0.0,,0,0,-2.517467009,0.967807766,0.0
KCoO3,0.0,1.4496100000000003,1.000902991253399,1,1,-0.963098798,1.032600379,0.0
KCrCl3,0.0,2.463169999999998,0.9173740791520099,1,1,-1.720721725,0.888059304,0.0
KCrF3,2.0825,3.1920199999999954,0.7220637919186911,1,0,-2.949020937,0.930222999,0.0
KCrO3,0.0,2.242349999999998,0.8732536444241149,1,1,-1.687772923,1.04008299,0.0
KCuCl3,0.2581,2.6631099999999925,0.7901375056912555,1,0,-1.451476127,0.888059304,0.0
KCuF3,0.0,0.0,,0,0,-2.37715827,0.930222999,0.0
KCuH3,0.0,1.9784700000000002,0.7401211448810249,1,1,-0.097032636,0.91891296,0.0
KDyBr3,0.0,2.1642900000000043,0.7367005130309067,1,1,-1.548229478,0.818076094,0.0
KDyI3,0.0,1.8838200000000014,0.8156881803728674,1,1,-1.228642616,0.810880131,0.0
KDyO3,0.0,2.330470000000001,0.8373497650922233,1,1,-2.305392869,0.837602882,0.0
KErO3,0.0,2.309370000000001,0.8615742876270156,1,1,-2.338852137,0.844854855,0.0
KFeBr3,0.0821,1.6582100000000048,0.9973159709440143,1,1,-0.954700415,0.918963677,0.0
KFeCl3,0.0492,1.7684000000000024,1.0351911127902902,1,1,-1.552813619,0.932095302,0.0
KFeF3,0.0,1.943820000000005,1.0545293773053466,1,1,-2.62207148,0.987762565,0.0
KFeI3,0.5441,1.6117900000000034,0.964275088291718,1,0,-0.45914318,0.900869138,0.0
KFeO3,0.5336,1.836960000000003,0.9761122673135505,1,0,-1.269212071,1.02716564,0.0
KGdO3,0.0,2.2861799999999994,0.8806000270270278,1,1,-2.329292829,0.830474347,0.0
KGeBr3,2.9211,2.8211,0.6903694767296723,1,0,-1.072098611,0.877969015,0.0
KGeCl3,2.9285,3.0191999999999974,0.8017965826816679,1,0,-1.649225536,0.888059304,0.0
KHfO3,0.0,2.26618,1.0811414836181248,1,1,-2.955570769,0.89936162,0.0
KHgF3,1.1609,2.8090199999999967,0.9486136935549703,1,0,-2.222641008,0.815429522,0.0
KHgI3,1.7724,1.8118800000000002,0.6506394282550068,1,0,-0.769845418,0.786162198,0.0
KHoO3,0.0,2.3008400000000004,0.8526309837203895,1,1,-2.322592891,0.844854855,0.0
KIO3,2.9493,3.313039999999996,0.8898354670387096,1,0,-1.379991876,0.836492277,0.0
KInBr3,2.3375,2.2375,0.7686591491682139,1,0,-1.204780949,0.837495266,0.0
KInCl3,1.6214,3.139159999999998,0.8433886971023512,1,0,-1.716907945,0.844820461,0.0
KInF3,2.3947,3.6301200000000056,0.9431669977262774,1,0,-2.723315732,0.875004282,0.0
KInI3,0.6688,1.7212599999999982,0.6109646572429548,1,0,-0.827838534,0.827268718,0.0
KInO3,0.0,2.779070000000004,0.9870441657291757,1,1,-1.289606217,0.89936162,0.0
KIrO3,0.0,1.8464800000000017,1.1534655649823273,1,1,-1.523245656,0.997846118,0.0
KLiO3,0.0,2.491299999999999,0.7455683134361333,1,1,-0.763146091,0.970952595,0.0
KLuO3,0.0,2.224390000000001,0.9796893782725221,1,1,-2.392552283,0.844854855,0.0
KMgCl3,4.9792,4.8792,0.9691098521839511,1,0,-2.249794787,0.89156942,0.0
KMgF3,6.9537,6.853700000000001,0.9858821550266529,1,0,-3.565873007,0.934760672,0.0
KMgH3,2.844,2.7439999999999998,1.0907989064901011,1,0,-0.342389778,0.923167187,0.0
KMgO3,0.0,2.5171600000000005,0.7096514175283514,1,1,-1.459323792,0.933786945,0.0
KMnBr3,1.7859,2.303020000000002,0.7291476390965,1,0,-1.191349509,0.897998726,0.0
KMnCl3,0.0,2.4585600000000007,0.8390672955132973,1,1,-1.79378092,0.90954461,0.0
KMnF3,3.2062,3.1062,0.9797698658358497,1,0,-3.041128656,0.958129689,0.0
KMnO3,0.0,2.3636999999999997,0.6417258838476122,1,1,-1.493520427,1.02716564,0.0
KMoO3,0.0,2.029639999999999,1.060313053017833,1,1,-2.121730523,0.977988483,0.0
KNO3,2.9387,3.3989800000000003,1.0082749424636124,1,0,-1.512666917,1.2848084,0.0
KNaO3,0.0,2.5115399999999997,0.7527569517447178,1,1,-0.515522174,0.859742166,0.0
KNbO3,2.3605,3.292679999999979,0.1849573399462691,1,0,-2.865498339,0.9636063,0.0
KNiCl3,0.6991,2.0511699999999995,1.1364072250298307,1,0,-1.518949871,0.902268253,0.0
KNiF3,0.0,0.0,,0,0,-2.533377448,0.948643256,0.0
KNpO3,0.0,2.12808,1.027095425751668,1,1,-3.125811983,0.914305512,0.0
KOsO3,0.0,1.8421100000000026,1.2258045512641893,1,1,-1.638551575,0.995319925,0.0
KPO3,5.0422,4.942200000000001,1.0219248512488563,1,0,-2.699476592,1.104357782,0.0
KPS3,1.7702,2.2578800000000077,0.5142298178830168,1,0,-1.058743396,1.025623349,0.0
KPSe3,1.4182,2.0812200000000147,0.17084001756028994,1,0,-0.52118291,1.006728299,0.0
KPaO3,3.2738,3.4586799999999975,1.156509514703619,1,0,-3.571795695,0.901723326,0.0
KPbI3,2.4304,2.3304,0.528343622654803,1,0,-0.983644206,0.746738135,0.2
KPbO3,0.0,2.047259999999998,0.8423153164937718,1,1,-1.213034221,0.859742166,0.2
KPdF3,0.0,0.0,,0,0,-2.134857386,0.875004282,0.0
KPdO3,0.0,2.3373600000000003,0.7056300945963108,1,1,-0.839506731,0.970952595,0.0
KPtO3,0.0,1.9354900000000017,1.0787198477361946,1,1,-0.964108775,0.997846118,0.0
KPuO3,0.0,1.8994100000000003,0.9908446911095594,1,1,-3.028608457,0.918577968,0.0
KRbO3,0.0,2.3995999999999995,0.7568031712407124,1,1,-0.344386123,0.67529921,0.0
KReO3,0.0,1.8931600000000028,1.2106252989261381,1,1,-2.095931502,0.992806491,0.0
KRhO3,0.0,2.3001400000000007,0.795901866061388,1,1,-1.183090049,0.985663998,0.0
KRuO3,0.0,2.01071,1.0304561833964598,1,1,-1.546275023,1.000385166,0.0
KSO3,4.995,4.8950000000000005,1.021571182835539,1,0,-2.222135246,1.102607184,0.0
KSbO3,2.6838,3.543179999999995,0.8928626364676711,1,0,-2.062497193,0.982878426,0.0
KScO3,0.0,2.5814400000000037,0.8668443495807068,1,1,-2.349409242,0.89936162,0.0
KSiH3,2.5734,2.627999999999999,1.1853964737588847,1,0,-0.22137239,0.439150527,0.0
KSiO3,0.113,3.035420000000001,1.0931135456117995,1,0,-2.433830136,1.02716564,0.0
KSnBr3,2.2706,2.1706,0.473276891047937,1,0,-1.186271945,0.852612509,0.0
KSnF3,3.5101,3.507060000000001,0.8329681604959472,1,0,-2.816172642,0.895448307,0.0
KSnI3,1.9402,1.8401999999999998,0.3714731839581419,1,0,-0.90435046,0.841010723,0.0
KSnN3,0.0,2.5109900000000005,1.0333015387097817,1,1,1.669439604,1.055609409,0.0
KSrI3,3.7322,3.6322,1.1120897726352852,1,0,-1.624865421,0.748947419,0.0
KSrO3,0.0,2.345279999999999,0.7808124753101748,1,1,-1.340655051,0.739247999,0.0
KTaO3,2.1532,3.602399999999973,0.12280814305248612,1,0,-3.086789387,0.9636063,0.0
KTaTe3,0.4181,1.4554300000000013,0.966056346752094,1,0,-0.57208254,0.890706437,0.0
KTbO3,0.0,2.3178400000000003,0.8377928946941484,1,1,-2.286997413,0.834023383,0.0
KTcCl3,1.7152,2.8527599999999955,0.7887957799075749,1,0,-1.501656505,0.882845649,0.0
KTcO3,0.0,2.01996,0.9824126416124753,1,1,-1.995862693,0.982878426,0.0
KTeO3,0.0,2.44733,0.8167150795105957,1,1,-1.652134223,0.938276306,0.0
KTiBr3,0.0,2.268640000000002,0.8077191036492811,1,1,-1.348393814,0.837495266,0.0
KTiCl3,0.0,2.4857600000000013,0.9105130544918072,1,1,-2.000886314,0.844820461,0.0
KTiI3,0.0,1.9861999999999989,0.8304239640087465,1,1,-0.906951834,0.827268718,0.0
KTiO3,0.0,2.400009999999999,0.8620550155877521,1,1,-2.675919509,0.952007179,0.0
KTlBr3,0.943,2.062220000000004,0.7511367862114064,1,0,-1.027806487,0.855545228,0.0
KTlCl3,1.124,2.7951800000000016,0.7977627263792167,1,0,-1.576620532,0.864559708,0.0
KTlF3,1.9743,3.0646300000000024,1.039877114422661,1,0,-2.463675733,0.884690676,0.0
KTlI3,0.0,1.6924000000000021,0.7586534386661662,1,1,-0.751970579,0.845508464,0.0
KTlO3,0.0,2.2438499999999983,1.0015795662352545,1,1,-0.810258593,0.883083582,0.0
KTmBr3,0.0,2.143300000000005,0.7328770770054142,1,1,-1.498481342,0.824091359,0.0
KTmI3,0.0,1.8533300000000015,0.8161592743453938,1,1,-1.18166084,0.816453191,0.0
KTmO3,0.0,2.3221600000000016,0.8653776253174079,1,1,-2.365116646,0.844854855,0.0
KUO3,0.4966,2.777209999999996,1.2068878431320775,1,0,-3.348481367,0.910072617,0.0
KVCl3,0.3413,2.56637,0.8855097250171794,1,0,-1.832225457,0.867565628,0.0
KVF3,2.4535,2.9736800000000034,0.7949214159902859,1,0,-3.058756802,0.903895933,0.0
KVO3,3.0727,2.9727,0.4640178203474503,1,0,-2.416740802,1.013276728,0.0
KWO3,0.0,1.9833400000000039,1.2344894671077602,1,1,-2.129660823,0.973146956,0.0
KYO3,0.0,2.283939999999998,1.0049349612785896,1,1,-2.280814378,0.830474347,0.0
KYbBr3,4.5134,4.4134,0.9161110971929122,1,0,-1.988035158,0.792529077,0.0
KYbI3,3.6207,3.5206999999999997,1.0593066366260553,1,0,-1.5828779,0.786162198,0.0
KYbO3,0.0,2.2970399999999995,0.8323558964769809,1,1,-1.623271021,0.803133628,0.0
KZnF3,3.7864,3.6864,0.8800833076476349,1,0,-2.835400763,0.925729168,0.0
KZnO3,0.0,2.553320000000002,0.506227002045523,1,1,-0.869300556,0.985663998,0.0
KZrO3,0.0,2.5825,1.1248302760861295,1,1,-2.807517265,0.895236108,0.0
La2CoIrO6,0.623,0.8233200000000014,0.8259139044718883,1,0,-2.537809243,0.844016536,0.0
La2CoNiO6,1.0215,1.085660000000005,0.7357544864966832,1,0,-2.570377417,0.855564026,0.0
La2CoRuO6,0.0,0.9324400000000027,0.7564734274249163,1,1,-2.621344556,0.845053411,0.0
La2CrFeO6,2.2546,2.1546,0.9900486737529637,1,0,-3.078209161,0.867431875,0.0
La2CrMoO6,0.0,1.9172200000000008,1.195052915815865,1,1,-3.050011624,0.837848327,0.0
La2CuIrO6,0.0,1.537100000000001,1.1664835575352104,1,1,-2.487805525,0.830765069,0.0
La2CuRhO6,0.0,0.0,,0,0,-2.491784358,0.832776606,0.0
La2CuSnO6,0.0,2.174380000000003,1.2828603258344229,1,1,-2.784414739,0.815015968,0.0
La2FeCoO6,0.0,1.407490000000005,0.8356792745425728,1,1,-2.749056256,0.883021151,0.0
La2FeNiO6,0.0,1.1846700000000063,0.7379572081767335,1,1,-2.681594463,0.879633602,0.0
La2GaCoO6,1.8573,1.9088400000000012,1.6686399115447281,1,0,-2.865326861,0.867431875,0.0
La2GaFeO6,2.3289,2.2289,1.4707262713027214,1,0,-3.029481689,0.866339391,0.0
La2GaNiO6,0.6708,2.4094799999999954,1.6504959344391004,1,0,-2.731156982,0.864162659,0.0
La2HfNiO6,2.1094,2.1419099999999958,1.5256915815131182,1,0,-3.219312234,0.818896996,0.0
La2MgCoO6,0.5022,1.2805799999999983,0.9894703955146928,1,0,-2.873000044,0.849226514,0.0
La2MgFeO6,0.6817,1.2177999999999995,0.9391983070683215,1,0,-3.061852009,0.857743564,0.0
La2MgGeO6,4.2086,4.189800000000005,1.0875563249781617,1,0,-3.268601104,0.849226514,0.0
La2MgIrO6,0.0,1.4621900000000008,1.162376855370064,1,1,-2.950566248,0.829762939,0.0
La2MgMnO6,2.1288,2.702439999999998,1.3841073825393753,1,0,-3.201139817,0.849226514,0.0
La2MgNbO6,0.2116,2.662669999999997,1.284470132428152,1,0,-3.451525905,0.818896996,0.0
La2MgNiO6,1.3899,2.178969999999996,1.398356459955757,1,0,-2.788166673,0.859841846,0.0
La2MgRhO6,0.0,1.7835500000000026,1.1594148728992577,1,1,-2.958283439,0.834797909,0.0
La2MgSnO6,3.9981,4.166780000000005,1.0562675000207085,1,0,-3.216786396,0.816951873,0.0
La2MgTiO6,3.1118,3.7343600000000023,1.320034465610653,1,0,-3.695700889,0.833786032,0.0
La2MgVO6,1.74,2.732619999999997,1.326944511123205,1,0,-3.377291332,0.838870094,0.0
La2MgWO6,0.0,1.569390000000002,1.201584819269952,1,1,-3.080848996,0.822815164,0.0
La2MgZrO6,2.9555,4.200339999999996,1.3771884709073046,1,0,-3.525515468,0.811171553,0.0
La2MnCoO6,0.0,1.0552000000000017,0.5986853597675503,1,1,-3.26084709,0.859841846,0.0
La2MnCrO6,1.03,2.166539999999993,1.0396764056185945,1,0,-3.095960922,0.855564026,0.0
La2MnGaO6,1.1499,2.7462799999999956,1.6078986788974006,1,0,-3.052033492,0.859841846,0.0
La2MnNiO6,0.0,1.2623600000000026,0.6764265151514981,1,1,-2.801330056,0.87072592,0.0
La2MnRhO6,0.3539,2.011029999999995,1.1084819299835236,1,0,-2.77562134,0.845053411,0.0
La2MnVO6,0.0,1.3273600000000056,0.6184844625372574,1,1,-3.167619491,0.849226514,0.0
La2MnZnO6,1.6382,2.3163399999999936,1.344796343094373,1,0,-2.911122103,0.845053411,0.0
La2NbCrO6,0.0,1.8956999999999995,1.1256034870237377,1,1,-3.142915475,0.831769621,0.0
La2NbNiO6,0.0,1.475220000000001,0.9718007777317317,1,1,-2.943231743,0.807363236,0.0
La2NiIrO6,0.0,0.9890000000000007,0.8933982874395952,1,1,-2.535566054,0.835812244,0.0
La2NiMoO6,0.0,1.4097900000000028,1.0378455115767482,1,1,-2.618076889,0.830765069,0.0
La2NiRhO6,0.0,0.0,,0,0,-2.546073991,0.840921121,0.0
La2NiRuO6,0.0,1.3916300000000037,1.0532716615859352,1,1,-2.604818687,0.836829047,0.0
La2NiWO6,0.0,1.0576600000000012,0.9364890412599597,1,1,-2.537433559,0.828763225,0.0
La2ReNiO6,0.3112,1.32424,1.114170777933077,1,0,-2.574470886,0.834797909,0.0
La2TcNiO6,0.0,1.154290000000004,0.7360530184028866,1,1,-2.561841202,0.831769621,0.0
La2TiCoO6,0.55,1.0697599999999943,0.3209852681977785,1,0,-3.359331903,0.848179379,0.0
La2TiCrO6,0.0,1.8415800000000044,1.0410545151912083,1,1,-3.411629932,0.831769621,0.0
La2TiCuO6,0.0,1.7704000000000015,0.9978802733795268,1,1,-3.202211786,0.831769621,0.0
La2TiMnO6,2.1709,2.1793199999999957,1.1310202198015749,1,0,-3.476295218,0.844016536,0.0
La2TiNiO6,2.8653,2.7653,1.3715498262549572,1,0,-3.28768091,0.839894355,0.0
La2TiZnO6,2.9631,3.2726000000000037,1.3871907006608728,1,0,-3.407914057,0.829762939,0.0
La2VFeO6,1.2552,1.432329999999997,0.7436089167700988,1,0,-3.119109637,0.861996838,0.0
La2VReO6,0.0,1.1597200000000025,0.844512357280815,1,1,-2.665678909,0.834797909,0.0
La2VZnO6,1.7339,2.4858599999999957,1.310624072875207,1,0,-3.083002971,0.834797909,0.0
La2ZnCoO6,0.0,1.0334000000000019,0.8526542910230365,1,1,-2.689118335,0.845053411,0.0
La2ZnCrO6,0.997,2.7581999999999987,1.2568724517627068,1,0,-2.772108516,0.840921121,0.0
La2ZnFeO6,0.0,1.257740000000003,0.9503011061763511,1,1,-2.795160398,0.882061036,0.0
La2ZnIrO6,0.0,1.4243900000000012,1.1436438597308185,1,1,-2.66297736,0.825778483,0.0
La2ZnMoO6,1.5078,2.7867699999999984,1.2688939345351145,1,0,-2.919096862,0.820851404,0.0
La2ZnNiO6,1.1374,2.0990299999999973,1.3877227421570908,1,0,-2.509873506,0.855564026,0.0
La2ZnRhO6,0.0,1.770710000000002,1.1587658287592004,1,1,-2.674777979,0.830765069,0.0
La2ZnSnO6,2.9267,3.935920000000002,1.1071316785278955,1,0,-2.918735442,0.813089216,0.0
La2ZnWO6,2.1243,2.853489999999999,1.4013375645789268,1,0,-2.866694209,0.818896996,0.0
La2ZrCuO6,0.0,1.913540000000001,1.2401846912456238,1,1,-3.268854308,0.809262914,0.0
La2ZrNiO6,1.9916,2.254349999999993,1.5069292377215318,1,0,-3.1159497,0.816951873,0.0
LaAgO3,0.0,0.0,,0,0,-2.099853111,0.79985288,0.0
LaAlO3,4.1049,5.595799999999949,0.054058856813662036,1,0,-3.731370688,0.888725422,0.0
LaAsO3,2.6954,3.548870000000001,1.4526290555747519,1,0,-2.875192319,0.868527117,0.0
LaAuO3,1.8372,2.649179999999996,1.2627843155503629,1,0,-2.324050529,0.764303863,0.0
LaBO3,4.4973,4.797229999999993,1.1020111510778847,1,0,-3.530323097,1.029750714,0.0
LaBPd3,0.0,0.0,,0,0,-0.564255677,0.990616576,0.0
LaBPt3,0.0,0.0,,0,0,-0.686225151,0.930681622,0.0
LaBRh3,0.0,0.0,,0,0,-0.712149543,0.994686094,0.0
LaBeAl3,0.0,1.9996400000000034,1.187716409922842,1,1,-0.25096103,0.948316104,0.0
LaBeO3,0.0,1.9917199999999995,1.0484608917837623,1,1,-2.928790929,1.012543438,0.0
LaBiO3,3.0885,2.9884999999999997,1.7308097300396694,1,0,-2.7437323,0.707688762,0.0
LaCdO3,0.0,1.9826199999999996,0.9353318852685369,1,1,-2.084987574,0.774297923,0.0
LaCoGe3,0.0,0.0,,0,0,-0.620938502,0.864571737,0.0
LaCoN3,0.4929,1.1821500000000034,0.9147108436549762,1,0,-0.795706023,0.905720598,0.0
LaCoO3,0.2793,0.764530000000005,0.4999043199453295,1,0,-2.661323245,0.88415614,0.0
LaCoSb3,0.0,0.0,,0,0,-0.607857766,0.803922118,0.0
LaCoSi3,0.0,0.0,,0,0,-0.684570181,0.777611306,0.0
LaCrGe3,0.0,0.0,,0,0,-0.418762941,0.857366972,0.0
LaCrN3,1.4343,2.641999999999998,1.0385320409115955,1,0,-1.065251657,0.927426368,0.0
LaCrO3,2.3706,3.4000000000000266,2.6645352591003757e-14,1,0,-3.208600666,0.853441038,0.0
LaCrS3,0.0,2.071080000000004,0.6727305802473963,1,1,-1.683655985,0.827214124,0.0
LaCrSb3,0.0,0.0,,0,0,-0.501180447,0.843018214,0.0
LaCrSe3,0.0,1.9173400000000014,0.6916139995691237,1,1,-1.290357187,0.820734345,0.0
LaCuO3,0.0,0.0,,0,0,-2.432663534,0.886434893,0.0
LaDyO3,4.3645,4.2645,1.3649784284009758,1,0,-3.911211264,0.743807825,0.0
LaErO3,4.4425,4.3425,1.3162728069818967,1,0,-3.947852366,0.750953577,0.0
LaErS3,0.8793,1.9022800000000049,0.5160864284206655,1,0,-2.544994039,0.743886694,0.0
LaFeGe3,0.0,0.0,,0,0,-0.471449325,0.860954282,0.0
LaFeO3,1.9641,2.1169799999999865,0.33068940049538836,1,0,-2.957646868,0.881889073,0.0
LaGaO3,3.3808,4.598480000000026,0.7138406612122903,1,0,-3.107108572,0.85132856,0.0
LaGaS3,2.2014,2.4413999999999993,0.2711000553301303,1,0,-1.845958508,0.825532795,0.0
LaHoO3,4.3895,4.2895,1.3210316271762754,1,0,-3.929445163,0.747363621,0.0
LaIO3,1.5216,2.5574199999999956,1.2230986647037108,1,0,-2.269861337,0.83067884,0.0
LaInO3,2.7459,4.064520000000012,1.1447871285090516,1,0,-2.938967026,0.781674405,0.0
LaLuC3,0.0,1.5392099999999993,0.8933244236558175,1,1,-0.151602246,0.787932489,0.0
LaLuO3,4.4289,4.3289,1.501680218821571,1,0,-3.997699581,0.760585445,0.0
LaLuS3,2.2322,2.1322,0.6175369563030206,1,0,-2.538483298,0.75187363,0.0
LaMgO3,0.0,2.145620000000001,1.076112733685461,1,1,-2.959239124,0.81875522,0.0
LaMgS3,0.5412,2.0889400000000022,0.6217593396162213,1,0,-1.804941998,0.796788617,0.0
LaMgSe3,0.0,1.8916800000000007,0.6244379693772631,1,1,-1.151490688,0.796788617,0.0
LaMnN3,0.0,1.8549000000000022,0.9276041127550049,1,1,-0.921781486,0.946491889,0.0
LaMnO3,0.0,1.441699999999999,0.6052306254643769,1,1,-3.021536429,0.868527117,0.0
LaMoN3,2.0601,2.6415900000000003,1.045602850942938,1,0,-1.128413866,0.859565902,0.0
LaNiO3,0.0,0.0,,0,0,-2.405526388,0.877389639,0.0
LaNiSb3,0.0,0.0,,0,0,-0.649303303,0.792559261,0.0
LaOsN3,0.0,1.4502899999999992,1.0128787024614556,1,1,-0.627253076,0.878857905,0.0
LaPdO3,0.0,0.0,,0,0,-2.372089127,0.880812914,0.0
LaPtO3,0.0,0.0,,0,0,-2.025053718,0.87646322,0.0
LaReN3,0.0,1.43678,0.986935576215589,1,1,-0.972906056,0.83512327,0.0
LaRhO3,0.5966,2.4078799999999965,1.1913904085563227,1,0,-2.55934691,0.832776606,0.0
LaRuO3,0.0,1.7002700000000022,1.1491934028265212,1,1,-2.562910267,0.826771006,0.0
LaSbSe3,0.973,1.7895300000000014,0.6241202040472652,1,0,-1.111075665,0.777301323,0.0
LaScO3,3.8973,4.040040000000001,1.4116418803648487,1,0,-3.9597407,0.801717339,0.0
LaScS3,1.6446,2.067380000000007,0.3744453706483763,1,0,-2.475861779,0.785613414,0.0
LaSiAs3,0.0,1.8303000000000014,0.7940350810889898,1,1,-0.657531939,0.883048311,0.0
LaSiP3,0.5399,2.1182600000000016,0.8462826787781964,1,0,-0.723317472,0.383469447,0.0
LaSmO3,4.2257,4.1257,1.4586332265514854,1,0,-3.81063827,0.729297579,0.0
LaSnO3,0.0,2.1084200000000033,1.30557608112281,1,1,-2.453412356,0.796149857,0.0
LaTaN3,0.5216,1.9473199999999977,1.1375108428494198,1,0,-1.387750419,0.839100047,0.0
LaTaO3,0.0,1.5117700000000018,0.9920368022911265,1,1,-3.140012428,0.811171553,0.0
LaTcN3,0.0,1.7041900000000023,0.9640618724438806,1,1,-0.82842825,0.86377946,0.0
LaTiGe3,0.0,0.0,,0,0,-0.722079266,0.810110525,0.0
LaTiO3,0.0,1.8976200000000072,1.0285191955427968,1,1,-3.648950987,0.830765069,0.0
LaTiS3,0.0,1.9481800000000058,0.6077263262357492,1,1,-2.173342403,0.809087919,0.0
LaTlO3,0.3504,2.4229799999999924,1.5330748577939721,1,0,-2.34221321,0.752596802,0.0
LaTmO3,4.3706,4.2706,1.3028406617848567,1,0,-3.972283024,0.754247233,0.0
LaTmS3,0.492,1.876780000000004,0.5365152668843639,1,0,-2.57017972,0.746621572,0.0
LaVGe3,0.0,0.0,,0,0,-0.575937065,0.843311776,0.0
LaVN3,0.7304,2.005720000000002,0.9961719136775533,1,0,-1.268429343,0.881055049,0.0
LaVO3,0.0,1.1000000000000103,1.021405182655144e-14,1,1,-3.285189753,0.842982202,0.0
LaVS3,0.0,1.8175400000000053,0.5640703399399756,1,1,-1.872895612,0.818875272,0.0
LaVSb3,0.0,1.5259600000000038,0.8366667666400998,1,1,-0.564954844,0.836918922,0.0
LaWN3,1.2941,1.9723699999999986,1.092215607423736,1,0,-1.236189892,0.855393252,0.0
LaYC3,0.0,1.7675000000000005,1.040548821536019,1,1,-0.182782202,0.767913358,0.0
LaYO3,4.3316,4.2316,1.3848858084333147,1,0,-3.892763172,0.747688562,0.0
LaYS3,0.4398,2.0502300000000053,0.6988424694450096,1,0,-2.551149756,0.741171779,0.0
LaYbO3,0.0,1.969500000000003,1.1006957118113985,1,1,-3.268414621,0.758237959,0.0
LaYbS3,0.0,1.9088600000000033,0.6475366401988376,1,1,-2.195778028,0.749930087,0.0
LaYbSe3,0.0,1.7382099999999983,0.5932945692486994,1,1,-1.695607174,0.747825009,0.0
LaZnO3,0.0,2.0141199999999984,1.008601916317832,1,1,-2.532075107,0.864241621,0.0
LaZrO3,0.0,2.129520000000004,1.3523665810718626,1,1,-3.433824608,0.796149857,0.0
Li2AgAsF6,1.9723,3.1854799999999948,0.8469401216142729,1,0,-2.120271229,0.673281628,0.0
Li2AlAgF6,2.088,3.601960000000003,0.9712666772828144,1,0,-2.793225609,0.680254625,0.0
Li2AlCuF6,0.0959,0.0,,0,0,-2.808322313,0.745449267,0.0
Li2AlHgF6,0.0,0.0,,0,0,-2.683426554,0.674049338,0.0
Li2CrPO6,0.8996,3.185779999999997,1.0362194707686203,1,0,-2.335427156,0.832343677,0.0
Li2CrTeO6,0.8229,3.1390699999999967,0.9668748549321147,1,0,-1.927635049,0.725582255,0.0
Li2CrWO6,0.4978,2.819229999999994,1.3225536877949415,1,0,-2.208401335,0.7733421,0.0
Li2CuAsF6,0.7192,0.6192,,0,0,-2.141140323,0.737083877,0.0
Li2CuAuF6,0.0,0.0,,0,0,-1.865897714,0.690585595,0.0
Li2CuIrF6,0.8048,2.829839999999996,1.1285510951658335,1,0,-1.907166272,0.719149962,0.0
Li2CuSbCl6,0.6312,2.7457299999999916,0.7782069243459606,1,0,-1.223896417,0.705733758,0.0
Li2CuSbF6,0.5228,0.42280000000000006,,0,0,-2.193064745,0.705419176,0.0
Li2FeTeO6,0.0,1.2413200000000018,1.0705834659661064,1,1,-1.76319763,0.714213382,0.0
Li2FeWO6,0.0,0.7416699999999987,0.9776353927206175,1,1,-2.035298885,0.723300066,0.0
Li2GaCuF6,0.0,0.0,,0,0,-2.437448466,0.729804036,0.0
Li2GeTeO6,3.047,3.862620000000008,0.705934937228637,1,0,-2.022750153,0.785270256,0.0
Li2InCuCl6,0.0,2.76474,0.9300366296012217,1,1,-1.330078882,0.700294577,0.0
Li2InCuF6,0.0,0.0,,0,0,-2.331547421,0.698748545,0.0
Li2MnWO6,1.1271,2.769299999999994,1.2785833605987518,1,0,-2.147656693,0.777277683,0.0
Li2PWO6,2.8381,3.7727099999999996,0.7710550602259215,1,0,-2.489613376,0.803868762,0.0
Li2ScCuCl6,1.8184,3.0402399999999985,0.8468765803822897,1,0,-1.739016648,0.707795298,0.0
Li2ScCuF6,0.0,0.0,,0,0,-2.89714028,0.707953616,0.0
Li2SnTeO6,2.0587,3.753520000000008,0.8154863638344901,1,0,-2.014853704,0.754247233,0.0
Li2TeMoO6,3.1032,3.6183399999999972,0.39567441716643764,1,0,-2.057321684,0.700619563,0.0
Li2TeWO6,3.6398,4.052180000000002,0.34104874666240725,1,0,-2.088530462,0.699016315,0.0
Li2TiTeO6,2.3234,3.5796599999999996,0.6841582305285823,1,0,-2.427475467,0.770416468,0.0
Li2VPO6,3.1401,3.5557799999999977,0.8791156872676096,1,0,-2.579818614,0.821156262,0.0
Li2ZrTeO6,2.8763,3.9348400000000043,0.7420631876060163,1,0,-2.505842731,0.748701298,0.0
LiAcO3,0.0,2.16523,1.0670743634349016,1,1,-2.416584031,0.530330086,0.0
LiAgF3,0.0,0.0,,0,0,-2.098561696,0.65103664,0.0
LiAlO3,0.0,2.955680000000003,1.1703687186523744,1,1,-2.090581678,0.744128079,0.0
LiAsO3,3.4579,3.775940000000006,0.8149226444270651,1,0,-1.996122289,0.821156262,0.0
LiBO3,0.0,2.7007200000000027,1.1947207965043551,1,1,-1.248367038,0.905276835,0.0
LiBPt3,0.0,0.0,,0,0,-0.512932872,0.627097757,0.0
LiBeH3,4.8396,4.7396,1.173830577894443,1,0,-0.316112503,1.191235867,0.0
LiBeO3,0.0,2.517020000000001,0.7537170023291246,1,1,-1.355786575,0.840996823,0.0
LiBiO3,0.1446,2.4196299999999966,1.3674604246924298,1,0,-1.645194559,0.707106781,0.0
LiBrO3,0.0,2.2337099999999994,0.9970595197379131,1,1,-0.441900979,0.893187513,0.0
